,symbol,update_date,querter_sales,profit,operating,real_profit,sales,shared,next_update_date
1783,TSCO,200627.0,3176.33,1156.81,447.75,338.68,11450000000.0,115255974.0,211027.0
1784,TT,210331.0,3017.6,955.0,353.2,235.2,12830000000.0,239147507.0,211026.0
1785,TT,201231.0,3179.1,950.1,388.0,244.7,12830000000.0,239147507.0,211026.0
1786,TT,200930.0,3495.5,1138.0,566.9,400.6,12830000000.0,239147507.0,211026.0
1787,TT,200630.0,3138.8,986.6,423.5,238.8,12830000000.0,239147507.0,211026.0
1788,TDG,210403.0,1194.0,608.0,370.0,104.0,4500000000.0,54892142.0,211117.0
1789,TDG,210102.0,1108.0,554.0,315.0,50.0,4500000000.0,54892142.0,211117.0
1790,TDG,200930.0,1173.0,560.0,311.0,82.0,4500000000.0,54892142.0,211117.0
1791,TDG,200627.0,1022.0,510.0,285.0,-6.0,4500000000.0,54892142.0,211117.0
1792,TRV,210331.0,8313.0,,973.0,733.0,32430000000.0,251465267.0,211025.0
1793,TRV,201231.0,8434.0,,1699.0,1310.0,32430000000.0,251465267.0,211025.0
1794,TRV,200930.0,8271.0,,1073.0,827.0,32430000000.0,251465267.0,211025.0
1795,TRV,200630.0,7407.0,,0.0,-40.0,32430000000.0,251465267.0,211025.0
1796,TRMB,210402.0,886.5,493.3,140.9,114.5,3240000000.0,250965073.0,211102.0
1797,TRMB,210101.0,829.7,468.5,121.9,180.3,3240000000.0,250965073.0,211102.0
1798,TRMB,201002.0,792.1,439.7,102.0,84.7,3240000000.0,250965073.0,211102.0
1799,TRMB,200703.0,733.6,405.7,97.6,63.0,3240000000.0,250965073.0,211102.0
1800,TFC,210331.0,5691.0,,,1477.0,11590000000.0,1344845000.0,211014.0
1801,TFC,201231.0,5896.0,,,1329.0,11590000000.0,1344845000.0,211014.0
1802,TFC,200930.0,5833.0,,,1138.0,11590000000.0,1344845000.0,211014.0
1803,TFC,200630.0,6311.0,,,955.0,11590000000.0,1344845000.0,211014.0
1804,TWTR,210331.0,1036.02,655.01,52.18,68.0,3940000000.0,798126631.0,211027.0
1805,TWTR,201231.0,1289.04,856.12,251.92,222.12,3940000000.0,798126631.0,211027.0
1806,TWTR,200930.0,936.23,574.85,55.81,28.66,3940000000.0,798126631.0,211027.0
1807,TWTR,200630.0,683.44,395.4,-274.43,-1378.01,3940000000.0,798126631.0,211027.0
1808,TYL,210331.0,294.8,144.21,38.21,36.98,1130000000.0,40738702.0,211026.0
1809,TYL,201231.0,283.29,138.67,48.04,54.09,1130000000.0,40738702.0,211026.0
1810,TYL,200930.0,285.75,143.51,49.66,39.28,1130000000.0,40738702.0,211026.0
1811,TYL,200630.0,271.09,131.2,41.34,53.89,1130000000.0,40738702.0,211026.0
1812,TSN,210403.0,11300.0,1348.0,720.0,476.0,43240000000.0,365000000.0,211115.0
1813,TSN,210102.0,10460.0,1297.0,705.0,467.0,43240000000.0,365000000.0,211115.0
1814,TSN,201003.0,11460.0,1807.0,906.0,613.0,43240000000.0,365000000.0,211115.0
1815,TSN,200627.0,10022.0,1628.0,775.0,527.0,43240000000.0,365000000.0,211115.0
1816,UDR,210331.0,301.44,193.68,75.07,3.1,1220000000.0,296847024.0,211031.0
1817,UDR,201231.0,302.38,197.4,88.26,26.53,1220000000.0,296847024.0,211031.0
1818,UDR,200930.0,310.04,203.45,30.11,-25.26,1220000000.0,296847024.0,211031.0
1819,UDR,200630.0,307.26,204.73,91.78,57.77,1220000000.0,296847024.0,211031.0
1820,ULTA,210501.0,1938.52,753.79,305.32,230.29,6920000000.0,54757556.0,210825.0
1821,ULTA,210130.0,2198.7,771.03,224.27,171.49,6920000000.0,54757556.0,210825.0
1822,ULTA,201031.0,1552.03,545.52,101.28,74.8,6920000000.0,54757556.0,210825.0
1823,ULTA,200801.0,1228.01,329.01,12.76,8.05,6920000000.0,54757556.0,210825.0
1824,USB,210331.0,5722.0,,,2280.0,11750000000.0,1489677942.0,211013.0
1825,USB,201231.0,6029.0,,,1519.0,11750000000.0,1489677942.0,211013.0
1826,USB,200930.0,6285.0,,,1580.0,11750000000.0,1489677942.0,211013.0
1827,USB,200630.0,6286.0,,,689.0,11750000000.0,1489677942.0,211013.0
1828,UAA,210331.0,1257.19,628.64,106.89,77.75,4800000000.0,456991115.0,211101.0
1829,UAA,201231.0,1403.77,693.62,55.85,184.45,4800000000.0,456991115.0,211101.0
1830,UAA,200930.0,1433.02,686.32,58.57,38.95,4800000000.0,456991115.0,211101.0
1831,UAA,200630.0,707.64,349.17,-169.67,-182.9,4800000000.0,456991115.0,211101.0
1832,UA,210331.0,1257.19,628.64,106.89,77.75,4800000000.0,456991115.0,211101.0
1833,UA,201231.0,1403.77,693.62,55.85,184.45,4800000000.0,456991115.0,211101.0
1834,UA,200930.0,1433.02,686.32,58.57,38.95,4800000000.0,456991115.0,211101.0
1835,UA,200630.0,707.64,349.17,-169.67,-182.9,4800000000.0,456991115.0,211101.0
1836,UNP,210331.0,5001.0,4100.0,1993.0,1341.0,19310000000.0,664302521.0,211027.0
1837,UNP,201231.0,5141.0,4357.0,2006.0,1380.0,19310000000.0,664302521.0,211027.0
1838,UNP,200930.0,4919.0,4110.0,2031.0,1363.0,19310000000.0,664302521.0,211027.0
1839,UNP,200630.0,4244.0,3556.0,1654.0,1132.0,19310000000.0,664302521.0,211027.0
1840,UAL,210331.0,3221.0,1048.0,-1381.0,-1357.0,10600000000.0,323610765.0,211019.0
1841,UAL,201231.0,3412.0,1419.0,-2135.0,-1897.0,10600000000.0,323610765.0,211019.0
1842,UAL,200930.0,2489.0,891.0,-1615.0,-1841.0,10600000000.0,323610765.0,211019.0
1843,UAL,200630.0,1475.0,261.0,-1637.0,-1627.0,10600000000.0,323610765.0,211019.0
1844,UNH,210331.0,70196.0,,6739.0,4862.0,262920000000.00003,943702120.0,211018.0
1845,UNH,201231.0,65467.0,,3517.0,2212.0,262920000000.00003,943702120.0,211018.0
1846,UNH,200930.0,65115.0,,4651.0,3172.0,262920000000.00003,943702120.0,211018.0
1847,UNH,200630.0,62138.0,,9241.0,6637.0,262920000000.00003,943702120.0,211018.0
1848,UPS,210331.0,22908.0,17858.0,2765.0,4792.0,89500000000.0,870532608.0,211027.0
1849,UPS,201231.0,24896.0,19145.0,2037.0,-3347.0,89500000000.0,870532608.0,211027.0
1850,UPS,200930.0,21238.0,16683.0,2363.0,1957.0,89500000000.0,870532608.0,211027.0
1851,UPS,200630.0,20459.0,16244.0,2212.0,1768.0,89500000000.0,870532608.0,211027.0
1852,URI,210331.0,2057.0,714.0,372.0,203.0,8460000000.000001,72378142.0,211019.0
1853,URI,201231.0,2279.0,869.0,510.0,297.0,8460000000.000001,72378142.0,211019.0
1854,URI,200930.0,2187.0,886.0,551.0,208.0,8460000000.000001,72378142.0,211019.0
1855,URI,200630.0,1939.0,701.0,381.0,212.0,8460000000.000001,72378142.0,211019.0
1856,UHS,210331.0,3012.99,,295.67,209.09,11740000000.0,85229415.0,211026.0
1857,UHS,201231.0,3086.93,,413.96,308.71,11740000000.0,85229415.0,211026.0
1858,UHS,200930.0,2912.54,,349.67,241.28,11740000000.0,85229415.0,211026.0
1859,UHS,200630.0,2729.75,,358.03,251.93,11740000000.0,85229415.0,211026.0
1860,UNM,210331.0,3072.0,,243.2,153.0,13360000000.0,204240512.0,211026.0
1861,UNM,201231.0,4273.5,,170.3,135.4,13360000000.0,204240512.0,211026.0
1862,UNM,200930.0,2996.3,,349.0,231.1,13360000000.0,204240512.0,211026.0
1863,UNM,200630.0,3021.2,,385.1,265.5,13360000000.0,204240512.0,211026.0
1864,VLO,210331.0,20806.0,-408.0,-666.0,-704.0,63620000000.0,408760165.0,211027.0
1865,VLO,201231.0,16604.0,-230.0,-470.0,-359.0,63620000000.0,408760165.0,211027.0
1866,VLO,200930.0,15809.0,-711.0,-621.0,-464.0,63620000000.0,408760165.0,211027.0
1867,VLO,200630.0,10397.0,-415.0,1789.0,1253.0,63620000000.0,408760165.0,211027.0
1868,VTR,210331.0,910.29,423.07,36.91,-57.21,3690000000.0,375053524.0,211021.0
1869,VTR,201231.0,921.16,457.79,165.33,110.45,3690000000.0,375053524.0,211021.0
1870,VTR,200930.0,918.94,423.4,121.09,12.75,3690000000.0,375053524.0,211021.0
1871,VTR,200630.0,943.2,444.05,57.89,-157.17,3690000000.0,375053524.0,211021.0
1872,VRSN,210331.0,323.62,276.65,210.41,150.35,1280000000.0,112751950.0,211027.0
1873,VRSN,201231.0,320.28,274.31,205.31,157.31,1280000000.0,112751950.0,211027.0
1874,VRSN,200930.0,317.88,272.86,206.64,170.98,1280000000.0,112751950.0,211027.0
1875,VRSN,200630.0,314.37,270.76,211.93,152.48,1280000000.0,112751950.0,211027.0
1876,VRSK,210331.0,726.1,463.7,250.4,168.6,2820000000.0,162091206.0,211101.0
1877,VRSK,201231.0,713.4,452.9,250.6,176.2,2820000000.0,162091206.0,211101.0
1878,VRSK,200930.0,702.7,462.7,275.4,185.8,2820000000.0,162091206.0,211101.0
1879,VRSK,200630.0,678.8,443.0,259.7,179.0,2820000000.0,162091206.0,211101.0
1880,VZ,210331.0,32867.0,19345.0,7770.0,5245.0,129550000000.00002,4140067633.0,211019.0
1881,VZ,201231.0,34692.0,19870.0,6997.0,4588.0,129550000000.00002,4140067633.0,211019.0
1882,VZ,200930.0,31543.0,19209.0,6586.0,4357.0,129550000000.00002,4140067633.0,211019.0
1883,VZ,200630.0,30447.0,18698.0,7106.0,4700.0,129550000000.00002,4140067633.0,211019.0
1884,VRTX,210331.0,1724.31,1531.98,887.83,653.14,6410000000.0,258865671.0,211026.0
1885,VRTX,201231.0,1627.82,1424.72,745.79,604.19,6410000000.0,258865671.0,211026.0
1886,VRTX,200930.0,1538.27,1352.09,672.24,667.43,6410000000.0,258865671.0,211026.0
1887,VRTX,200630.0,1524.48,1339.96,718.03,837.27,6410000000.0,258865671.0,211026.0
1888,VFC,210403.0,2582.67,1350.57,122.49,89.52,9240000000.0,392356212.0,211014.0
1889,VFC,201226.0,2971.54,1649.02,412.0,347.24,9240000000.0,392356212.0,211014.0
1890,VFC,200926.0,2608.32,1329.12,319.95,256.72,9240000000.0,392356212.0,211014.0
1891,VFC,200627.0,1076.29,583.34,-246.81,-285.61,9240000000.0,392356212.0,211014.0
1892,VIAC,210331.0,7412.0,3049.0,1400.0,911.0,26030000000.0,646293829.0,211103.0
1893,VIAC,201231.0,6225.0,2455.0,977.0,810.0,26030000000.0,646293829.0,211103.0
1894,VIAC,200930.0,6116.0,2482.0,936.0,615.0,26030000000.0,646293829.0,211103.0
1895,VIAC,200630.0,6275.0,2911.0,1183.0,481.0,26030000000.0,646293829.0,211103.0
1896,VTRS,210331.0,4430.3,1467.7,-266.2,-1037.6,13760000000.0,1208655503.0,211104.0
1897,VTRS,201231.0,3623.5,1123.1,-881.5,-915.8,13760000000.0,1208655503.0,211104.0
1898,VTRS,200930.0,2972.1,1260.2,351.4,185.7,13760000000.0,1208655503.0,211104.0
1899,VTRS,200630.0,2731.2,1130.6,118.1,39.4,13760000000.0,1208655503.0,211104.0
1900,V,210331.0,5729.0,4436.0,3581.0,3026.0,21350000000.0,1979887618.0,211026.0
1901,V,201231.0,5687.0,4533.0,3844.0,3126.0,21350000000.0,1979887618.0,211026.0
1902,V,200930.0,5101.0,3988.0,3142.0,2137.0,21350000000.0,1979887618.0,211026.0
1903,V,200630.0,4837.0,3724.0,2999.0,2373.0,21350000000.0,1979887618.0,211026.0
1904,VNO,210331.0,379.98,189.0,45.37,20.55,1460000000.0,191464658.0,211031.0
1905,VNO,201231.0,376.43,187.44,-230.48,-194.98,1460000000.0,191464658.0,211031.0
1906,VNO,200930.0,363.96,168.32,23.97,65.7,1460000000.0,191464658.0,211031.0
1907,VNO,200630.0,343.03,168.6,103.65,-185.22,1460000000.0,191464658.0,211031.0
1908,VMC,210331.0,1068.34,229.27,249.51,160.61,4880000000.0,132665247.0,211102.0
1909,VMC,201231.0,1175.12,302.74,196.43,114.52,4880000000.0,132665247.0,211102.0
1910,VMC,200930.0,1309.89,380.5,288.1,199.79,4880000000.0,132665247.0,211102.0
1911,VMC,200630.0,1322.58,396.52,298.9,209.92,4880000000.0,132665247.0,211102.0
1912,WRB,210331.0,2156.87,,327.12,229.53,8449999999.999999,177380548.0,211025.0
1913,WRB,201231.0,2312.47,,459.28,312.15,8449999999.999999,177380548.0,211025.0
1914,WRB,200930.0,2039.82,,251.26,151.68,8449999999.999999,177380548.0,211025.0
1915,WRB,200630.0,1936.03,,136.44,71.26,8449999999.999999,177380548.0,211025.0
1916,WAB,210331.0,1830.2,538.2,191.6,112.4,7460000000.0,188997682.0,211103.0
1917,WAB,201231.0,2023.7,505.5,161.1,87.9,7460000000.0,188997682.0,211103.0
1918,WAB,200930.0,1865.1,566.2,206.7,128.1,7460000000.0,188997682.0,211103.0
1919,WAB,200630.0,1737.4,486.7,159.4,86.8,7460000000.0,188997682.0,211103.0
1920,WMT,210430.0,138310.0,35038.0,6909.0,2730.0,562840000000.0,2802145927.0,210816.0
1921,WMT,210131.0,152079.0,36818.0,-1913.0,-2091.0,562840000000.0,2802145927.0,210816.0
1922,WMT,201031.0,134708.0,34369.0,4778.0,5135.0,562840000000.0,2802145927.0,210816.0
1923,WMT,200731.0,137742.0,35053.0,6059.0,6476.0,562840000000.0,2802145927.0,210816.0
1924,WBA,210531.0,34030.0,7153.0,1134.0,1198.0,132990000000.00002,864987306.0,211101.0
1925,WBA,210228.0,32779.0,6781.0,832.0,1025.0,132990000000.00002,864987306.0,211101.0
1926,WBA,201130.0,31438.0,6630.0,-534.0,-306.0,132990000000.00002,864987306.0,211101.0
1927,WBA,200831.0,34746.0,6803.0,650.0,372.0,132990000000.00002,864987306.0,211101.0
1928,DIS,210403.0,15613.0,5831.0,1337.0,901.0,58350000000.0,1816932058.0,211110.0
1929,DIS,210102.0,16249.0,4474.0,146.0,17.0,58350000000.0,1816932058.0,211110.0
1930,DIS,201003.0,14707.0,3694.0,-846.0,-710.0,58350000000.0,1816932058.0,211110.0
1931,DIS,200627.0,11779.0,3883.0,-4996.0,-4721.0,58350000000.0,1816932058.0,211110.0
1932,WM,210331.0,4112.0,1972.0,650.0,421.0,15600000000.0,422040583.0,211026.0
1933,WM,201231.0,4067.0,1935.0,653.0,438.0,15600000000.0,422040583.0,211026.0
1934,WM,200930.0,3861.0,1854.0,628.0,390.0,15600000000.0,422040583.0,211026.0
1935,WM,200630.0,3561.0,1684.0,527.0,307.0,15600000000.0,422040583.0,211026.0
1936,WAT,210403.0,608.54,354.4,171.27,148.13,2510000000.0,61700498.0,211025.0
1937,WAT,201231.0,786.66,466.09,263.71,218.31,2510000000.0,61700498.0,211025.0
1938,WAT,200926.0,593.78,331.44,158.38,126.77,2510000000.0,61700498.0,211025.0
1939,WAT,200627.0,519.98,306.85,155.11,122.93,2510000000.0,61700498.0,211025.0
1940,WEC,210331.0,2691.4,,629.3,510.4,7820000000.0,315434531.0,211101.0
1941,WEC,201231.0,1933.4,,332.1,239.3,7820000000.0,315434531.0,211101.0
1942,WEC,200930.0,1651.0,,370.2,267.1,7820000000.0,315434531.0,211101.0
1943,WEC,200630.0,1548.7,,338.8,242.3,7820000000.0,315434531.0,211101.0
1944,WFC,210331.0,19301.0,,,4742.0,38420000000.0,4133571501.0,211013.0
1945,WFC,201231.0,19120.0,,,2992.0,38420000000.0,4133571501.0,211013.0
1946,WFC,200930.0,20294.0,,,2035.0,38420000000.0,4133571501.0,211013.0
1947,WFC,200630.0,19757.0,,,-2379.0,38420000000.0,4133571501.0,211013.0
1948,WELL,210331.0,1052.06,442.13,129.08,71.55,4400000000.0,417520500.0,211102.0
1949,WELL,201231.0,1122.02,509.5,91.59,163.73,4400000000.0,417520500.0,211102.0
1950,WELL,200930.0,1036.87,409.22,44.9,325.58,4400000000.0,417520500.0,211102.0
1951,WELL,200630.0,1188.47,535.53,132.04,179.25,4400000000.0,417520500.0,211102.0
1952,WST,210331.0,670.7,271.9,175.6,151.2,2330000000.0,73823701.0,211027.0
1953,WST,201231.0,580.2,211.1,116.1,98.4,2330000000.0,73823701.0,211027.0
1954,WST,200930.0,548.0,194.6,99.2,82.3,2330000000.0,73823701.0,211027.0
1955,WST,200630.0,527.2,195.1,103.6,91.2,2330000000.0,73823701.0,211027.0
1956,WDC,210402.0,4137.0,1124.0,317.0,197.0,16290000000.0,306452886.0,211027.0
1957,WDC,210101.0,3943.0,948.0,158.0,62.0,16290000000.0,306452886.0,211027.0
1958,WDC,201002.0,3922.0,902.0,70.0,-60.0,16290000000.0,306452886.0,211027.0
1959,WDC,200703.0,4287.0,1083.0,261.0,148.0,16290000000.0,306452886.0,211027.0
1960,WU,210331.0,1210.0,504.0,232.8,181.8,4860000000.0,409252217.0,211103.0
1961,WU,201231.0,1271.8,514.6,227.1,177.1,4860000000.0,409252217.0,211103.0
1962,WU,200930.0,1258.5,537.6,285.2,228.6,4860000000.0,409252217.0,211103.0
1963,WU,200630.0,1114.7,453.3,221.8,161.9,4860000000.0,409252217.0,211103.0
1964,WRK,210331.0,4437.8,749.6,197.1,112.5,17550000000.0,266116343.0,211110.0
1965,WRK,201231.0,4401.5,752.9,231.9,152.0,17550000000.0,266116343.0,211110.0
1966,WRK,200930.0,4471.5,813.4,-1055.3,-1156.0,17550000000.0,266116343.0,211110.0
1967,WRK,200630.0,4236.3,770.0,271.0,178.5,17550000000.0,266116343.0,211110.0
1968,WY,210331.0,2506.0,1076.0,956.0,681.0,8310000000.000001,749215000.0,211021.0
1969,WY,201231.0,2063.0,671.0,843.0,292.0,8310000000.000001,749215000.0,211021.0
1970,WY,200930.0,2110.0,720.0,487.0,283.0,8310000000.000001,749215000.0,211021.0
1971,WY,200630.0,1631.0,348.0,232.0,72.0,8310000000.000001,749215000.0,211021.0
1972,WHR,210331.0,5358.0,1148.0,618.0,433.0,20490000000.0,62624750.0,211020.0
1973,WHR,201231.0,5798.0,1364.0,716.0,497.0,20490000000.0,62624750.0,211020.0
1974,WHR,200930.0,5291.0,1155.0,570.0,397.0,20490000000.0,62624750.0,211020.0
1975,WHR,200630.0,4042.0,631.0,77.0,35.0,20490000000.0,62624750.0,211020.0
1976,WMB,210331.0,2612.0,1659.0,739.0,426.0,8420000000.0,1214762352.0,211102.0
1977,WMB,201231.0,2092.0,1575.0,410.0,116.0,8420000000.0,1214762352.0,211102.0
1978,WMB,200930.0,1933.0,1532.0,641.0,309.0,8420000000.0,1214762352.0,211102.0
1979,WMB,200630.0,1781.0,1495.0,612.0,303.0,8420000000.0,1214762352.0,211102.0
1980,WLTW,210331.0,2590.0,,452.0,733.0,9480000000.0,128976752.0,211103.0
1981,WLTW,201231.0,2764.0,,585.0,476.0,9480000000.0,128976752.0,211103.0
1982,WLTW,200930.0,2009.0,,158.0,121.0,9480000000.0,128976752.0,211103.0
1983,WLTW,200630.0,2113.0,,163.0,94.0,9480000000.0,128976752.0,211103.0
1984,WYNN,210331.0,725.78,203.77,-177.05,-280.98,1870000000.0,115658123.0,211109.0
1985,WYNN,201231.0,686.0,207.41,-178.61,-269.5,1870000000.0,115658123.0,211109.0
1986,WYNN,200930.0,370.45,83.75,-286.15,-758.14,1870000000.0,115658123.0,211109.0
1987,WYNN,200630.0,85.7,-154.57,-523.63,-637.56,1870000000.0,115658123.0,211109.0
1988,XEL,210331.0,3541.0,,507.0,362.0,12260000000.0,538206800.0,211027.0
1989,XEL,201231.0,2947.0,,426.0,288.0,12260000000.0,538206800.0,211027.0
1990,XEL,200930.0,3182.0,,813.0,603.0,12260000000.0,538206800.0,211027.0
1991,XEL,200630.0,2586.0,,422.0,287.0,12260000000.0,538206800.0,211027.0
1992,XLNX,210403.0,850.99,570.4,199.78,187.88,3150000000.0,245876739.0,211026.0
1993,XLNX,210102.0,803.4,547.0,172.43,170.97,3150000000.0,245876739.0,211026.0
1994,XLNX,200926.0,766.53,541.72,205.42,193.82,3150000000.0,245876739.0,211026.0
1995,XLNX,200627.0,726.67,493.87,175.51,93.84,3150000000.0,245876739.0,211026.0
1996,XYL,210331.0,1256.0,490.0,133.0,87.0,5010000000.0,180041590.0,211103.0
1997,XYL,201231.0,1373.0,526.0,179.0,148.0,5010000000.0,180041590.0,211103.0
1998,XYL,200930.0,1220.0,461.0,73.0,37.0,5010000000.0,180041590.0,211103.0
1999,XYL,200630.0,1160.0,434.0,54.0,31.0,5010000000.0,180041590.0,211103.0
2000,YUM,210331.0,1486.0,728.0,543.0,326.0,5880000000.0,297901153.0,211103.0
2001,YUM,201231.0,1743.0,818.0,481.0,332.0,5880000000.0,297901153.0,211103.0
2002,YUM,200930.0,1448.0,723.0,470.0,283.0,5880000000.0,297901153.0,211103.0
2003,YUM,200630.0,1198.0,549.0,300.0,206.0,5880000000.0,297901153.0,211103.0
2004,ZBRA,210403.0,1347.0,655.0,272.0,228.0,4740000000.0,53511255.0,211101.0
2005,ZBRA,201231.0,1308.0,618.0,231.0,199.0,4740000000.0,53511255.0,211101.0
2006,ZBRA,200926.0,1132.0,493.0,150.0,116.0,4740000000.0,53511255.0,211101.0
2007,ZBRA,200627.0,956.0,419.0,119.0,100.0,4740000000.0,53511255.0,211101.0
2008,ZBH,210331.0,1847.4,1331.0,265.6,198.1,7090000000.0,208482101.0,211101.0
2009,ZBH,201231.0,2085.3,1438.0,240.7,333.7,7090000000.0,208482101.0,211101.0
2010,ZBH,200930.0,1929.3,1359.9,299.2,242.5,7090000000.0,208482101.0,211101.0
2011,ZBH,200630.0,1226.1,801.6,-171.7,-206.6,7090000000.0,208482101.0,211101.0
2012,ZION,210331.0,731.0,,,322.0,1470000000.0,163815613.0,211017.0
2013,ZION,201231.0,737.0,,,284.0,1470000000.0,163815613.0,211017.0
2014,ZION,200930.0,738.0,,,175.0,1470000000.0,163815613.0,211017.0
2015,ZION,200630.0,712.0,,,66.0,1470000000.0,163815613.0,211017.0
2016,ZTS,210331.0,1871.0,1328.0,687.0,559.0,7010000000.0,474973405.0,211019.0
2017,ZTS,201231.0,1807.0,1209.0,420.0,359.0,7010000000.0,474973405.0,211019.0
2018,ZTS,200930.0,1786.0,1243.0,597.0,479.0,7010000000.0,474973405.0,211019.0
2019,ZTS,200630.0,1548.0,1102.0,482.0,377.0,7010000000.0,474973405.0,211019.0
